age,gender,user_id,product_id,region,device,category,price,rating,hour,dayofweek,clicked,purchased,weight
60,F,user_389,product_163,Greater Accra,desktop,Home Appliances,977,3.8,6,4,0,0,0.05
64,F,user_106,product_170,Western,mobile,Groceries,47,3.9,6,4,1,1,3.05
48,F,user_352,product_243,Greater Accra,mobile,Groceries,45,4.4,7,4,1,0,0.55
56,M,user_696,product_95,Eastern,mobile,Sports,166,3.9,7,4,1,0,0.55
25,M,user_487,product_99,Upper East,mobile,Clothing,174,4.9,7,4,1,1,3.05
38,F,user_786,product_63,Upper East,desktop,Home Appliances,696,4.2,7,4,1,0,0.55
50,F,user_361,product_163,Central,mobile,Home Appliances,977,3.8,8,4,0,0,0.05
60,F,user_46,product_133,Northern,desktop,Electronics,657,3.4,8,4,1,0,0.55
38,M,user_895,product_77,Upper West,mobile,Books,45,4.2,8,4,1,1,3.05
54,F,user_654,product_212,Northern,mobile,Health & Beauty,107,4.1,8,4,1,0,0.55
27,F,user_548,product_199,Greater Accra,mobile,Health & Beauty,74,5.0,8,4,1,0,0.55
31,F,user_880,product_184,Upper West,mobile,Home Appliances,798,3.7,9,4,0,0,0.05
53,F,user_108,product_144,Eastern,mobile,Clothing,206,3.6,9,4,1,1,3.05
35,M,user_105,product_125,Upper West,mobile,Clothing,140,3.8,9,4,1,0,0.55
34,M,user_976,product_170,Upper East,mobile,Groceries,47,3.9,9,4,1,0,0.55
33,M,user_871,product_199,Upper West,mobile,Health & Beauty,74,5.0,9,4,0,0,0.05
53,M,user_260,product_179,Greater Accra,mobile,Books,52,3.8,10,4,1,0,0.55
47,F,user_125,product_68,Northern,mobile,Health & Beauty,82,3.8,10,4,0,0,0.05
41,F,user_765,product_57,Volta,mobile,Health & Beauty,60,4.1,10,4,1,0,0.55
21,F,user_135,product_170,Eastern,mobile,Groceries,47,3.9,11,4,1,1,3.05
43,M,user_419,product_78,Eastern,mobile,Health & Beauty,96,3.1,11,4,1,0,0.55
52,F,user_50,product_84,Ashanti,mobile,Health & Beauty,75,3.9,12,4,1,1,3.05
20,F,user_179,product_216,Upper East,mobile,Sports,199,5.0,13,4,1,0,0.55
21,M,user_764,product_6,Upper East,mobile,Sports,225,3.3,13,4,1,0,0.55
26,M,user_589,product_95,Northern,mobile,Sports,166,3.9,13,4,1,0,0.55
39,M,user_818,product_75,Upper West,mobile,Sports,202,4.9,13,4,1,0,0.55
54,F,user_207,product_133,Western,mobile,Electronics,657,3.4,13,4,1,1,3.05
28,F,user_700,product_187,Northern,mobile,Sports,165,3.9,14,4,1,0,0.55
20,F,user_693,product_95,Ashanti,mobile,Sports,166,3.9,14,4,0,0,0.05
47,M,user_524,product_244,Volta,mobile,Health & Beauty,105,3.5,14,4,1,1,3.05
43,F,user_256,product_216,Eastern,mobile,Sports,199,5.0,15,4,1,0,0.55
60,M,user_525,product_212,Volta,desktop,Health & Beauty,107,4.1,15,4,1,0,0.55
48,F,user_39,product_77,Upper West,desktop,Books,45,4.2,15,4,1,1,3.05
51,M,user_805,product_125,Ashanti,desktop,Clothing,140,3.8,15,4,1,1,3.05
59,F,user_80,product_26,Volta,mobile,Sports,220,3.3,15,4,1,0,0.55
32,M,user_850,product_26,Volta,mobile,Sports,220,3.3,15,4,0,0,0.05
23,F,user_994,product_247,Volta,mobile,Electronics,752,4.4,16,4,0,0,0.05
47,F,user_856,product_26,Upper East,mobile,Sports,220,3.3,16,4,1,0,0.55
62,M,user_264,product_86,Upper West,desktop,Electronics,816,3.6,16,4,0,0,0.05
23,F,user_670,product_100,Upper East,mobile,Clothing,117,3.3,16,4,1,0,0.55
29,F,user_85,product_93,Western,mobile,Health & Beauty,95,4.6,17,4,0,0,0.05
23,M,user_114,product_58,Central,mobile,Sports,198,3.9,17,4,1,1,3.05
25,M,user_884,product_144,Ashanti,desktop,Clothing,206,3.6,17,4,0,0,0.05
59,M,user_538,product_125,Volta,desktop,Clothing,140,3.8,17,4,0,0,0.05
62,F,user_597,product_27,Eastern,mobile,Health & Beauty,74,3.6,17,4,0,0,0.05
49,F,user_618,product_144,Volta,mobile,Clothing,206,3.6,18,4,0,0,0.05
44,F,user_406,product_213,Greater Accra,mobile,Groceries,55,3.7,18,4,1,0,0.55
51,M,user_10,product_133,Ashanti,desktop,Electronics,657,3.4,18,4,1,0,0.55
49,F,user_618,product_56,Volta,mobile,Health & Beauty,41,4.6,18,4,0,0,0.05
57,M,user_67,product_63,Northern,mobile,Home Appliances,696,4.2,18,4,1,0,0.55
34,F,user_327,product_104,Western,mobile,Health & Beauty,43,4.4,18,4,0,0,0.05
59,F,user_547,product_26,Ashanti,mobile,Sports,220,3.3,18,4,1,0,0.55
63,F,user_718,product_5,Northern,mobile,Groceries,57,3.6,18,4,0,0,0.05
37,F,user_261,product_166,Central,mobile,Electronics,673,4.4,19,4,0,0,0.05
40,M,user_592,product_179,Western,mobile,Books,52,3.8,19,4,0,0,0.05
38,F,user_915,product_144,Upper West,mobile,Clothing,206,3.6,20,4,1,1,3.05
23,M,user_443,product_144,Volta,mobile,Clothing,206,3.6,20,4,1,0,0.55
53,M,user_292,product_26,Western,mobile,Sports,220,3.3,20,4,0,0,0.05
58,F,user_250,product_77,Ashanti,desktop,Books,45,4.2,20,4,0,0,0.05
40,M,user_756,product_75,Greater Accra,mobile,Sports,202,4.9,21,4,1,0,0.55
43,F,user_198,product_26,Eastern,desktop,Sports,220,3.3,21,4,1,0,0.55
49,M,user_396,product_184,Western,desktop,Home Appliances,798,3.7,22,4,1,1,3.05
21,F,user_135,product_243,Eastern,mobile,Groceries,45,4.4,22,4,1,1,3.05
25,M,user_130,product_163,Central,mobile,Home Appliances,977,3.8,23,4,0,0,0.05
56,F,user_293,product_120,Upper West,mobile,Electronics,938,3.9,23,4,1,1,3.05
26,M,user_767,product_125,Upper West,mobile,Clothing,140,3.8,23,4,1,0,0.55
57,F,user_728,product_244,Northern,mobile,Health & Beauty,105,3.5,23,4,1,0,0.55
38,M,user_507,product_100,Upper West,mobile,Clothing,117,3.3,23,4,0,0,0.05
65,M,user_665,product_110,Central,desktop,Groceries,42,3.0,0,5,0,0,0.05
31,F,user_53,product_144,Ashanti,mobile,Clothing,206,3.6,1,5,1,0,0.55
23,M,user_443,product_156,Volta,mobile,Home Appliances,832,3.6,2,5,0,0,0.05
30,M,user_434,product_52,Upper East,desktop,Clothing,167,4.6,2,5,0,0,0.05
21,M,user_91,product_184,Western,desktop,Home Appliances,798,3.7,2,5,0,0,0.05
57,M,user_513,product_173,Eastern,mobile,Health & Beauty,57,4.2,3,5,1,1,3.05
32,M,user_549,product_226,Upper West,mobile,Books,39,3.6,3,5,1,0,0.55
62,M,user_136,product_163,Northern,mobile,Home Appliances,977,3.8,4,5,0,0,0.05
23,F,user_315,product_140,Upper East,mobile,Electronics,670,3.4,4,5,0,0,0.05
45,M,user_703,product_178,Northern,mobile,Home Appliances,781,3.9,4,5,0,0,0.05
51,F,user_37,product_163,Upper East,mobile,Home Appliances,977,3.8,4,5,1,0,0.55
62,M,user_800,product_187,Central,mobile,Sports,165,3.9,5,5,1,0,0.55
63,F,user_718,product_144,Northern,mobile,Clothing,206,3.6,5,5,1,0,0.55
44,F,user_448,product_125,Central,mobile,Clothing,140,3.8,5,5,1,1,3.05
24,F,user_140,product_73,Upper West,mobile,Groceries,43,3.6,5,5,1,0,0.55
39,F,user_863,product_29,Central,mobile,Health & Beauty,71,4.0,5,5,1,0,0.55
61,M,user_801,product_77,Ashanti,mobile,Books,45,4.2,5,5,1,0,0.55
18,M,user_656,product_139,Volta,desktop,Electronics,720,3.3,6,5,0,0,0.05
44,F,user_462,product_235,Volta,desktop,Sports,194,4.4,7,5,1,0,0.55
52,F,user_532,product_2,Ashanti,mobile,Health & Beauty,51,4.3,7,5,1,1,3.05
37,M,user_7,product_73,Northern,mobile,Groceries,43,3.6,7,5,0,0,0.05
47,F,user_131,product_141,Volta,mobile,Books,74,3.6,8,5,0,0,0.05
46,M,user_578,product_181,Northern,mobile,Home Appliances,709,3.5,8,5,0,0,0.05
58,M,user_44,product_138,Volta,desktop,Books,59,4.2,8,5,0,0,0.05
25,M,user_727,product_137,Upper West,mobile,Sports,205,4.7,8,5,0,0,0.05
38,F,user_915,product_36,Upper West,mobile,Electronics,388,3.6,9,5,1,0,0.55
53,F,user_109,product_233,Eastern,mobile,Groceries,77,3.8,9,5,1,0,0.55
55,M,user_409,product_115,Central,mobile,Electronics,854,3.1,9,5,0,0,0.05
39,F,user_576,product_70,Northern,mobile,Mobile Phones,1152,3.8,9,5,1,0,0.55
19,M,user_860,product_82,Greater Accra,mobile,Health & Beauty,52,3.3,10,5,1,0,0.55
21,F,user_195,product_52,Central,desktop,Clothing,167,4.6,10,5,1,0,0.55
24,F,user_605,product_218,Eastern,mobile,Electronics,694,3.7,10,5,0,0,0.05
62,M,user_165,product_47,Upper West,mobile,Groceries,58,3.5,11,5,0,0,0.05
37,F,user_837,product_212,Upper West,mobile,Health & Beauty,107,4.1,11,5,1,0,0.55
56,M,user_491,product_82,Northern,mobile,Health & Beauty,52,3.3,11,5,1,0,0.55
33,M,user_871,product_26,Upper West,mobile,Sports,220,3.3,11,5,1,1,3.05
55,M,user_591,product_61,Ashanti,mobile,Books,59,2.7,11,5,0,0,0.05
44,M,user_290,product_94,Central,mobile,Health & Beauty,73,4.1,11,5,1,0,0.55
58,M,user_265,product_226,Greater Accra,desktop,Books,39,3.6,12,5,0,0,0.05
48,M,user_721,product_82,Northern,mobile,Health & Beauty,52,3.3,12,5,0,0,0.05
40,F,user_559,product_244,Upper East,mobile,Health & Beauty,105,3.5,12,5,1,0,0.55
54,M,user_55,product_184,Central,mobile,Home Appliances,798,3.7,12,5,1,0,0.55
57,F,user_484,product_179,Western,desktop,Books,52,3.8,13,5,1,1,3.05
49,F,user_402,product_2,Upper West,mobile,Health & Beauty,51,4.3,13,5,1,1,3.05
53,M,user_237,product_59,Western,mobile,Mobile Phones,1048,4.1,13,5,0,0,0.05
34,M,user_334,product_218,Central,mobile,Electronics,694,3.7,14,5,0,0,0.05
43,M,user_419,product_56,Eastern,mobile,Health & Beauty,41,4.6,15,5,0,0,0.05
43,F,user_857,product_144,Upper East,mobile,Clothing,206,3.6,15,5,1,0,0.55
25,F,user_515,product_109,Upper West,mobile,Home Appliances,845,4.8,15,5,0,0,0.05
65,F,user_969,product_227,Volta,mobile,Books,69,4.3,16,5,1,0,0.55
33,M,user_216,product_100,Central,mobile,Clothing,117,3.3,16,5,1,0,0.55
45,M,user_390,product_144,Ashanti,mobile,Clothing,206,3.6,17,5,1,0,0.55
41,M,user_902,product_170,Northern,mobile,Groceries,47,3.9,17,5,1,0,0.55
48,M,user_155,product_144,Ashanti,mobile,Clothing,206,3.6,17,5,1,1,3.05
63,F,user_713,product_71,Volta,mobile,Clothing,153,4.5,17,5,1,1,3.05
31,M,user_914,product_133,Greater Accra,mobile,Electronics,657,3.4,17,5,0,0,0.05
20,F,user_2,product_26,Ashanti,mobile,Sports,220,3.3,17,5,0,0,0.05
65,M,user_782,product_133,Upper West,mobile,Electronics,657,3.4,17,5,0,0,0.05
53,F,user_774,product_96,Central,desktop,Sports,167,4.2,18,5,0,0,0.05
36,M,user_674,product_82,Greater Accra,mobile,Health & Beauty,52,3.3,18,5,1,1,3.05
54,F,user_567,product_81,Eastern,desktop,Mobile Phones,1426,3.8,18,5,1,0,0.55
37,M,user_509,product_226,Upper West,mobile,Books,39,3.6,18,5,0,0,0.05
45,M,user_928,product_184,Upper East,desktop,Home Appliances,798,3.7,19,5,0,0,0.05
62,M,user_797,product_170,Upper East,mobile,Groceries,47,3.9,19,5,1,1,3.05
42,M,user_490,product_218,Upper East,desktop,Electronics,694,3.7,19,5,1,0,0.55
38,F,user_529,product_157,Northern,mobile,Books,71,4.1,19,5,1,0,0.55
56,M,user_696,product_241,Eastern,mobile,Electronics,728,3.4,20,5,0,0,0.05
48,M,user_129,product_84,Greater Accra,mobile,Health & Beauty,75,3.9,20,5,0,0,0.05
49,F,user_618,product_105,Volta,mobile,Electronics,528,3.8,20,5,0,0,0.05
28,M,user_493,product_104,Western,mobile,Health & Beauty,43,4.4,20,5,0,0,0.05
18,M,user_851,product_26,Western,mobile,Sports,220,3.3,21,5,1,0,0.55
56,M,user_36,product_227,Central,mobile,Books,69,4.3,21,5,1,1,3.05
65,M,user_886,product_100,Western,mobile,Clothing,117,3.3,22,5,1,0,0.55
18,M,user_302,product_247,Greater Accra,mobile,Electronics,752,4.4,22,5,0,0,0.05
60,M,user_525,product_95,Volta,desktop,Sports,166,3.9,22,5,1,0,0.55
64,M,user_659,product_212,Central,desktop,Health & Beauty,107,4.1,22,5,1,1,3.05
40,M,user_940,product_42,Western,desktop,Groceries,50,4.7,22,5,0,0,0.05
42,M,user_490,product_38,Upper East,desktop,Groceries,42,3.8,22,5,0,0,0.05
34,F,user_610,product_75,Central,mobile,Sports,202,4.9,23,5,1,0,0.55
60,M,user_525,product_108,Volta,desktop,Clothing,161,4.5,23,5,1,0,0.55
35,F,user_6,product_73,Greater Accra,desktop,Groceries,43,3.6,23,5,0,0,0.05
32,M,user_843,product_110,Northern,mobile,Groceries,42,3.0,23,5,0,0,0.05
20,M,user_512,product_100,Upper East,mobile,Clothing,117,3.3,23,5,1,0,0.55
65,M,user_514,product_212,Eastern,desktop,Health & Beauty,107,4.1,23,5,0,0,0.05
46,M,user_874,product_57,Upper East,mobile,Health & Beauty,60,4.1,23,5,1,0,0.55
51,M,user_650,product_250,Western,mobile,Groceries,68,3.1,0,6,0,0,0.05
38,M,user_895,product_153,Upper West,mobile,Home Appliances,798,3.1,0,6,0,0,0.05
20,M,user_482,product_216,Northern,mobile,Sports,199,5.0,0,6,0,0,0.05
51,F,user_530,product_26,Upper West,mobile,Sports,220,3.3,1,6,0,0,0.05
24,F,user_511,product_180,Volta,mobile,Home Appliances,852,4.8,1,6,0,0,0.05
20,F,user_580,product_113,Volta,mobile,Groceries,32,4.4,1,6,1,0,0.55
50,F,user_11,product_188,Western,mobile,Health & Beauty,75,4.2,1,6,0,0,0.05
26,M,user_151,product_121,Ashanti,mobile,Home Appliances,947,4.1,1,6,1,0,0.55
18,F,user_594,product_120,Volta,mobile,Electronics,938,3.9,2,6,0,0,0.05
42,F,user_660,product_4,Northern,mobile,Health & Beauty,83,4.0,2,6,1,0,0.55
63,M,user_755,product_109,Ashanti,mobile,Home Appliances,845,4.8,3,6,1,1,3.05
57,M,user_546,product_77,Ashanti,mobile,Books,45,4.2,3,6,1,1,3.05
50,M,user_830,product_218,Northern,desktop,Electronics,694,3.7,3,6,0,0,0.05
41,M,user_308,product_244,Central,desktop,Health & Beauty,105,3.5,3,6,1,0,0.55
50,F,user_599,product_5,Upper East,mobile,Groceries,57,3.6,3,6,1,0,0.55
27,F,user_210,product_170,Eastern,mobile,Groceries,47,3.9,3,6,0,0,0.05
32,F,user_359,product_145,Greater Accra,mobile,Sports,223,3.2,5,6,1,0,0.55
19,F,user_239,product_125,Northern,mobile,Clothing,140,3.8,5,6,1,0,0.55
32,F,user_724,product_232,Western,mobile,Groceries,33,4.3,5,6,1,0,0.55
51,M,user_687,product_144,Upper East,desktop,Clothing,206,3.6,6,6,1,0,0.55
24,F,user_354,product_131,Ashanti,mobile,Clothing,171,4.4,6,6,0,0,0.05
26,M,user_458,product_68,Upper East,mobile,Health & Beauty,82,3.8,6,6,0,0,0.05
50,M,user_382,product_2,Greater Accra,mobile,Health & Beauty,51,4.3,6,6,1,1,3.05
21,F,user_483,product_234,Western,desktop,Mobile Phones,1130,3.1,6,6,0,0,0.05
59,M,user_316,product_81,Volta,mobile,Mobile Phones,1426,3.8,6,6,1,0,0.55
43,M,user_432,product_75,Upper West,mobile,Sports,202,4.9,6,6,0,0,0.05
55,M,user_340,product_168,Western,mobile,Health & Beauty,56,4.1,6,6,0,0,0.05
64,M,user_379,product_144,Greater Accra,desktop,Clothing,206,3.6,6,6,1,1,3.05
46,M,user_217,product_75,Upper East,desktop,Sports,202,4.9,7,6,1,1,3.05
43,M,user_121,product_62,Eastern,desktop,Groceries,57,3.4,7,6,0,0,0.05
22,F,user_899,product_73,Upper West,mobile,Groceries,43,3.6,7,6,1,0,0.55
34,M,user_951,product_100,Upper West,mobile,Clothing,117,3.3,7,6,1,0,0.55
36,F,user_184,product_26,Upper West,mobile,Sports,220,3.3,7,6,0,0,0.05
45,F,user_199,product_95,Upper West,desktop,Sports,166,3.9,9,6,0,0,0.05
26,M,user_151,product_133,Ashanti,mobile,Electronics,657,3.4,9,6,1,0,0.55
29,M,user_777,product_84,Eastern,mobile,Health & Beauty,75,3.9,9,6,0,0,0.05
64,F,user_679,product_59,Ashanti,mobile,Mobile Phones,1048,4.1,9,6,1,1,3.05
21,F,user_45,product_151,Volta,mobile,Sports,218,3.5,9,6,0,0,0.05
60,M,user_525,product_175,Volta,desktop,Groceries,41,4.5,9,6,0,0,0.05
38,F,user_412,product_213,Ashanti,mobile,Groceries,55,3.7,10,6,1,0,0.55
35,F,user_6,product_212,Greater Accra,desktop,Health & Beauty,107,4.1,10,6,0,0,0.05
35,M,user_451,product_60,Northern,desktop,Sports,170,3.7,10,6,1,0,0.55
35,F,user_557,product_113,Upper East,mobile,Groceries,32,4.4,10,6,1,0,0.55
63,M,user_122,product_206,Ashanti,mobile,Books,75,3.7,10,6,0,0,0.05
36,F,user_930,product_29,Upper East,mobile,Health & Beauty,71,4.0,10,6,1,0,0.55
44,F,user_981,product_142,Central,mobile,Sports,116,3.5,10,6,0,0,0.05
63,F,user_875,product_246,Upper East,mobile,Books,59,3.6,11,6,0,0,0.05
23,M,user_446,product_26,Central,mobile,Sports,220,3.3,11,6,0,0,0.05
37,F,user_837,product_184,Upper West,mobile,Home Appliances,798,3.7,12,6,1,0,0.55
30,F,user_473,product_19,Central,mobile,Sports,175,4.0,12,6,1,0,0.55
59,F,user_705,product_247,Upper West,mobile,Electronics,752,4.4,12,6,1,0,0.55
41,F,user_803,product_207,Ashanti,mobile,Home Appliances,580,4.5,12,6,1,1,3.05
21,M,user_997,product_247,Upper West,mobile,Electronics,752,4.4,13,6,0,0,0.05
32,M,user_772,product_13,Northern,mobile,Sports,114,3.9,13,6,0,0,0.05
49,M,user_769,product_184,Ashanti,mobile,Home Appliances,798,3.7,13,6,1,0,0.55
39,M,user_552,product_113,Western,mobile,Groceries,32,4.4,14,6,1,0,0.55
62,F,user_597,product_218,Eastern,mobile,Electronics,694,3.7,14,6,1,0,0.55
42,F,user_401,product_243,Greater Accra,mobile,Groceries,45,4.4,14,6,1,0,0.55
52,F,user_704,product_218,Western,mobile,Electronics,694,3.7,14,6,1,1,3.05
44,M,user_474,product_100,Greater Accra,mobile,Clothing,117,3.3,15,6,0,0,0.05
48,M,user_330,product_177,Greater Accra,mobile,Home Appliances,967,3.5,15,6,0,0,0.05
30,M,user_556,product_187,Volta,mobile,Sports,165,3.9,15,6,1,0,0.55
61,F,user_924,product_104,Western,mobile,Health & Beauty,43,4.4,15,6,1,0,0.55
42,F,user_798,product_62,Upper East,mobile,Groceries,57,3.4,16,6,0,0,0.05
28,F,user_194,product_100,Western,desktop,Clothing,117,3.3,16,6,0,0,0.05
25,M,user_130,product_63,Central,mobile,Home Appliances,696,4.2,17,6,0,0,0.05
65,M,user_468,product_140,Upper East,mobile,Electronics,670,3.4,17,6,1,0,0.55
53,M,user_292,product_218,Western,mobile,Electronics,694,3.7,18,6,1,0,0.55
62,F,user_885,product_82,Eastern,mobile,Health & Beauty,52,3.3,18,6,1,0,0.55
54,M,user_21,product_95,Central,mobile,Sports,166,3.9,18,6,0,0,0.05
42,M,user_720,product_132,Volta,mobile,Sports,188,4.1,18,6,0,0,0.05
25,M,user_469,product_127,Northern,desktop,Mobile Phones,1576,3.9,19,6,1,0,0.55
45,M,user_58,product_62,Volta,mobile,Groceries,57,3.4,19,6,0,0,0.05
42,M,user_950,product_40,Upper East,mobile,Clothing,86,4.3,19,6,0,0,0.05
43,M,user_121,product_238,Eastern,desktop,Clothing,98,4.8,19,6,0,0,0.05
48,F,user_785,product_86,Northern,mobile,Electronics,816,3.6,20,6,0,0,0.05
20,M,user_344,product_62,Volta,mobile,Groceries,57,3.4,20,6,1,0,0.55
49,M,user_427,product_100,Northern,mobile,Clothing,117,3.3,20,6,1,0,0.55
46,M,user_269,product_114,Upper East,mobile,Home Appliances,1060,3.7,21,6,1,0,0.55
42,M,user_775,product_184,Central,mobile,Home Appliances,798,3.7,21,6,1,0,0.55
26,M,user_234,product_184,Eastern,mobile,Home Appliances,798,3.7,22,6,1,0,0.55
55,F,user_730,product_2,Volta,mobile,Health & Beauty,51,4.3,22,6,1,1,3.05
30,F,user_75,product_42,Upper East,mobile,Groceries,50,4.7,23,6,0,0,0.05
31,F,user_486,product_248,Upper West,mobile,Home Appliances,850,3.8,23,6,0,0,0.05
32,M,user_549,product_84,Upper West,mobile,Health & Beauty,75,3.9,23,6,1,1,3.05
26,F,user_554,product_184,Northern,mobile,Home Appliances,798,3.7,23,6,1,1,3.05
19,F,user_166,product_40,Central,mobile,Clothing,86,4.3,23,6,1,0,0.55
21,F,user_83,product_59,Ashanti,mobile,Mobile Phones,1048,4.1,23,6,1,1,3.05
49,M,user_396,product_144,Western,desktop,Clothing,206,3.6,0,0,1,0,0.55
35,M,user_868,product_73,Western,mobile,Groceries,43,3.6,0,0,1,0,0.55
61,F,user_671,product_113,Western,mobile,Groceries,32,4.4,1,0,0,0,0.05
51,M,user_10,product_37,Ashanti,desktop,Groceries,60,3.3,1,0,0,0,0.05
40,M,user_626,product_131,Central,mobile,Clothing,171,4.4,1,0,0,0,0.05
36,F,user_184,product_125,Upper West,mobile,Clothing,140,3.8,1,0,0,0,0.05
19,M,user_404,product_104,Upper West,mobile,Health & Beauty,43,4.4,1,0,1,1,3.05
64,F,user_617,product_227,Northern,mobile,Books,69,4.3,1,0,1,1,3.05
32,M,user_20,product_216,Upper East,desktop,Sports,199,5.0,1,0,1,1,3.05
38,M,user_277,product_226,Ashanti,mobile,Books,39,3.6,2,0,1,0,0.55
20,F,user_375,product_236,Ashanti,mobile,Mobile Phones,1164,4.1,2,0,1,0,0.55
43,F,user_198,product_137,Eastern,desktop,Sports,205,4.7,3,0,1,0,0.55
22,F,user_684,product_222,Eastern,desktop,Health & Beauty,94,2.7,3,0,1,1,3.05
50,F,user_599,product_184,Upper East,mobile,Home Appliances,798,3.7,3,0,1,0,0.55
32,F,user_417,product_56,Ashanti,mobile,Health & Beauty,41,4.6,4,0,0,0,0.05
34,F,user_405,product_144,Ashanti,mobile,Clothing,206,3.6,4,0,1,0,0.55
25,F,user_694,product_86,Greater Accra,mobile,Electronics,816,3.6,5,0,1,0,0.55
26,F,user_499,product_125,Volta,desktop,Clothing,140,3.8,5,0,1,0,0.55
46,M,user_578,product_89,Northern,mobile,Clothing,202,3.7,6,0,0,0,0.05
43,M,user_745,product_104,Greater Accra,desktop,Health & Beauty,43,4.4,6,0,0,0,0.05
30,F,user_43,product_77,Eastern,mobile,Books,45,4.2,7,0,1,0,0.55
38,F,user_412,product_15,Ashanti,mobile,Sports,148,3.1,7,0,1,1,3.05
47,M,user_900,product_26,Northern,mobile,Sports,220,3.3,7,0,1,1,3.05
53,M,user_242,product_26,Upper East,mobile,Sports,220,3.3,7,0,1,1,3.05
21,F,user_135,product_113,Eastern,mobile,Groceries,32,4.4,8,0,1,0,0.55
52,F,user_704,product_2,Western,mobile,Health & Beauty,51,4.3,8,0,1,0,0.55
35,M,user_105,product_218,Upper West,mobile,Electronics,694,3.7,8,0,1,1,3.05
52,F,user_41,product_57,Upper West,mobile,Health & Beauty,60,4.1,8,0,1,1,3.05
39,M,user_552,product_138,Western,mobile,Books,59,4.2,9,0,0,0,0.05
53,F,user_766,product_94,Ashanti,desktop,Health & Beauty,73,4.1,9,0,1,0,0.55
21,M,user_643,product_6,Ashanti,mobile,Sports,225,3.3,9,0,0,0,0.05
21,M,user_764,product_133,Upper East,mobile,Electronics,657,3.4,9,0,1,1,3.05
18,F,user_418,product_212,Upper West,mobile,Health & Beauty,107,4.1,10,0,1,1,3.05
59,F,user_943,product_26,Western,mobile,Sports,220,3.3,10,0,0,0,0.05
21,M,user_238,product_125,Central,mobile,Clothing,140,3.8,10,0,1,1,3.05
51,M,user_213,product_175,Ashanti,mobile,Groceries,41,4.5,10,0,1,0,0.55
27,F,user_999,product_63,Upper West,mobile,Home Appliances,696,4.2,10,0,1,0,0.55
57,F,user_611,product_163,Central,mobile,Home Appliances,977,3.8,11,0,1,0,0.55
48,M,user_562,product_73,Ashanti,mobile,Groceries,43,3.6,11,0,1,0,0.55
49,F,user_402,product_151,Upper West,mobile,Sports,218,3.5,11,0,0,0,0.05
26,F,user_554,product_144,Northern,mobile,Clothing,206,3.6,11,0,1,1,3.05
20,F,user_2,product_144,Ashanti,mobile,Clothing,206,3.6,11,0,0,0,0.05
61,M,user_523,product_6,Central,desktop,Sports,225,3.3,11,0,1,0,0.55
23,F,user_315,product_125,Upper East,mobile,Clothing,140,3.8,11,0,0,0,0.05
27,F,user_210,product_247,Eastern,mobile,Electronics,752,4.4,11,0,0,0,0.05
32,F,user_168,product_63,Upper East,desktop,Home Appliances,696,4.2,11,0,1,0,0.55
52,M,user_90,product_109,Upper East,mobile,Home Appliances,845,4.8,11,0,1,0,0.55
57,M,user_289,product_77,Ashanti,mobile,Books,45,4.2,12,0,1,0,0.55
18,F,user_500,product_183,Northern,mobile,Groceries,57,3.7,13,0,0,0,0.05
27,F,user_548,product_243,Greater Accra,mobile,Groceries,45,4.4,13,0,0,0,0.05
41,M,user_227,product_9,Upper East,mobile,Electronics,1120,4.5,14,0,0,0,0.05
26,M,user_458,product_82,Upper East,mobile,Health & Beauty,52,3.3,14,0,1,0,0.55
31,M,user_150,product_179,Ashanti,mobile,Books,52,3.8,14,0,1,0,0.55
53,F,user_774,product_153,Central,desktop,Home Appliances,798,3.1,14,0,0,0,0.05
21,M,user_189,product_24,Western,mobile,Groceries,54,3.7,14,0,1,0,0.55
46,F,user_719,product_104,Eastern,desktop,Health & Beauty,43,4.4,15,0,1,0,0.55
30,F,user_644,product_212,Volta,mobile,Health & Beauty,107,4.1,15,0,1,0,0.55
24,F,user_572,product_70,Western,mobile,Mobile Phones,1152,3.8,15,0,1,1,3.05
41,F,user_223,product_189,Upper West,mobile,Sports,173,4.5,17,0,0,0,0.05
64,F,user_722,product_122,Greater Accra,mobile,Sports,190,4.2,17,0,1,0,0.55
57,F,user_284,product_114,Eastern,mobile,Home Appliances,1060,3.7,17,0,0,0,0.05
53,M,user_620,product_100,Central,mobile,Clothing,117,3.3,17,0,1,0,0.55
41,M,user_949,product_227,Northern,mobile,Books,69,4.3,17,0,1,0,0.55
64,F,user_571,product_113,Northern,desktop,Groceries,32,4.4,17,0,0,0,0.05
32,M,user_348,product_207,Central,mobile,Home Appliances,580,4.5,18,0,1,0,0.55
22,F,user_684,product_35,Eastern,desktop,Clothing,192,5.0,18,0,0,0,0.05
42,F,user_148,product_115,Northern,mobile,Electronics,854,3.1,18,0,0,0,0.05
55,M,user_212,product_144,Northern,desktop,Clothing,206,3.6,19,0,1,0,0.55
58,M,user_820,product_120,Northern,mobile,Electronics,938,3.9,19,0,0,0,0.05
57,M,user_307,product_77,Greater Accra,mobile,Books,45,4.2,20,0,0,0,0.05
51,M,user_501,product_104,Upper West,desktop,Health & Beauty,43,4.4,20,0,1,0,0.55
41,F,user_97,product_170,Volta,desktop,Groceries,47,3.9,20,0,0,0,0.05
62,F,user_59,product_179,Upper West,mobile,Books,52,3.8,20,0,1,0,0.55
63,M,user_297,product_62,Central,mobile,Groceries,57,3.4,21,0,1,0,0.55
